Unnamed: 0;Title;MAL Id;Type;Number of Episodes;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score;Demographic;Year;Duration;Action;Adventure;Comedy;Drama;Fantasy;Mystery;Sci-Fi;Suspense;Romance;Slice of Life;Supernatural;Sports;Ecchi;Horror;Avant Garde;Boys Love;Gourmet;Girls Love; R - 17+ (violence & profanity)  ; PG-13 - Teens 13 or older  ; R+ - Mild Nudity  ; PG - Children  ; G - All Ages  ;TV;Movie;OVA;ONA;Special;Shounen;Shoujo;Seinen;Josei;Kids
86;Mushishi: Hihamukage;21329;Special;1;45 min.;Artland;Manga;Adventure,Fantasy,Mystery,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;1441;8.55;Seinen;2014;45;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87;Zoku Natsume Yuujinchou;5300;TV;13;24 min. per ep.;Brain's Base;Manga;Drama,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;835;8.55;Shoujo;2009;24;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88;Bakuman. 3rd Season;12365;TV;25;24 min. per ep.;J.C.Staff;Manga;Comedy,Drama,Romance;N\A; PG-13 - Teens 13 or older  ;601;8.55;Shounen;2012;24;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89;Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly;33049;Movie;1;1 hr. 57 min.;ufotable;Visual;Action,Fantasy,Supernatural;N\A; R - 17+ (violence & profanity)  ;594;8.54;N\A;2019;117;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;Haikyuu!!: To the Top 2nd Season;40776;TV;12;23 min. per ep.;Production I.G;Manga;Comedy,Drama,Sports;N\A; PG-13 - Teens 13 or older  ;270;8.54;Shounen;2020;23;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Kara no Kyoukai 5: Mujun Rasen;4282;Movie;1;1 hr. 54 min.;ufotable;Light;Action,Drama,Mystery,Romance,Supernatural,Suspense;N\A; R - 17+ (violence & profanity)  ;880;8.54;N\A;2008;114;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92;Neon Genesis Evangelion: The End of Evangelion;32;Movie;1;1 hr. 26 min.;Gainax,Production I.G;Original;Avant Garde,Drama,Sci-Fi;Mecha,Psychological; R+ - Mild Nudity  ;171;8.54;N\A;1997;86;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;Sora yori mo Tooi Basho;35839;TV;13;23 min. per ep.;Madhouse;Original;Adventure,Comedy,Drama;N\A; PG-13 - Teens 13 or older  ;412;8.54;N\A;2018;23;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;Yuru Camp△ Season 2;38474;TV;13;23 min. per ep.;C-Station;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1088;8.54;N\A;2021;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Slam Dunk;170;TV;101;23 min. per ep.;Toei Animation;Manga;Comedy,Drama,Sports;N\A; PG-13 - Teens 13 or older  ;762;8.53;Shounen;1993;23;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;Gintama.: Porori-hen;35843;TV;13;23 min. per ep.;Bandai Namco Pictures;Manga;Action,Comedy,Sci-Fi;Historical,Parody,Samurai; PG-13 - Teens 13 or older  ;1124;8.53;Shounen;2017;23;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;Koukaku Kidoutai: Stand Alone Complex 2nd GIG;801;TV;26;25 min. per ep.;Production I.G;Manga;Action,Mystery,Sci-Fi;Mecha,Military,Police; R - 17+ (violence & profanity)  ;909;8.53;Seinen;2004;25;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98;Gintama Movie 1: Shinyaku Benizakura-hen;7472;Movie;1;1 hr. 35 min.;Sunrise;Manga;Action,Comedy,Sci-Fi;Historical,Parody,Samurai; R - 17+ (violence & profanity)  ;1294;8.52;Shounen;2010;95;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99;Jujutsu Kaisen 0 Movie;48561;Movie;1;1 hr. 45 min.;MAPPA;Manga;Action,Supernatural;N\A; R - 17+ (violence & profanity)  ;628;8.52;Shounen;2021;105;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;Kenpuu Denki Berserk;33;TV;25;25 min. per ep.;OLM;Manga;Action,Adventure,Drama,Fantasy,Horror,Supernatural;Demons,Military; R+ - Mild Nudity  ;332;8.52;Seinen;1997;25;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;One Punch Man;30276;TV;12;24 min. per ep.;Madhouse;Web;Action,Comedy,Sci-Fi,Supernatural;Parody,Super Power; R - 17+ (violence & profanity)  ;4;8.52;N\A;2015;24;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;Perfect Blue;437;Movie;1;1 hr. 21 min.;Madhouse;Novel;Avant Garde,Drama,Horror;N\A; R+ - Mild Nudity  ;320;8.52;N\A;1998;81;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;Shingeki no Kyojin;16498;TV;25;24 min. per ep.;Wit Studio;Manga;Action,Drama,Fantasy,Mystery;Military,Super Power; R - 17+ (violence & profanity)  ;1;8.52;Shounen;2013;24;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;"Steins;Gate 0";30484;TV;23;23 min. per ep.;White Fox;Visual;Drama,Sci-Fi,Suspense;N\A; PG-13 - Teens 13 or older  ;183;8.52;N\A;2018;23;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
105;Nana;877;TV;47;23 min. per ep.;Madhouse;Manga;Drama,Romance,Slice of Life;N\A; R+ - Mild Nudity  ;323;8.51;Shoujo;2006;23;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
106;Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2;42203;TV;12;28 min. per ep.;White Fox;Light;Drama,Fantasy,Suspense;N\A; R - 17+ (violence & profanity)  ;239;8.51;N\A;2021;28;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107;Tian Guan Ci Fu Special;44070;ONA;1;22 min.;Haoliners Animation League;Web;Drama,Supernatural;N\A; PG-13 - Teens 13 or older  ;3676;8.51;N\A;2021;22;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;Uchuu Kyoudai;12431;TV;99;24 min. per ep.;A-1 Pictures;Manga;Comedy,Sci-Fi,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1067;8.51;Seinen;2012;24;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;Ansatsu Kyoushitsu 2nd Season;30654;TV;25;23 min. per ep.;Lerche;Manga;Action,Comedy;N\A; PG-13 - Teens 13 or older  ;85;8.51;Shounen;2016;23;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;Banana Fish;36649;TV;24;22 min. per ep.;MAPPA;Manga;Action,Adventure,Drama;N\A; R - 17+ (violence & profanity)  ;224;8.51;Shoujo;2018;22;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;Josee to Tora to Sakana-tachi;40787;Movie;1;1 hr. 38 min.;Bones;Novel;Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;800;8.51;N\A;2020;98;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;Aria the Origination;3297;TV;13;24 min. per ep.;Hal Film Maker;Manga;Fantasy,Sci-Fi,Slice of Life;N\A; G - All Ages  ;1529;8.5;Shounen;2008;24;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai;31933;TV;39;23 min. per ep.;David Production;Manga;Action,Adventure,Comedy,Drama,Supernatural;N\A; R - 17+ (violence & profanity)  ;133;8.5;Shounen;2016;23;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;Rainbow: Nisha Rokubou no Shichinin;6114;TV;26;22 min. per ep.;Madhouse;Manga;Drama,Suspense;N\A; R - 17+ (violence & profanity)  ;506;8.5;Seinen;2010;22;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Samurai Champloo;205;TV;26;24 min. per ep.;Manglobe;Original;Action,Adventure,Comedy;Historical,Samurai; R - 17+ (violence & profanity)  ;98;8.5;Shounen;2004;24;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;Shingeki no Kyojin Season 2;25777;TV;12;24 min. per ep.;Wit Studio;Manga;Action,Drama,Fantasy,Mystery;Military,Super Power; R - 17+ (violence & profanity)  ;12;8.49;Shounen;2017;24;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;Gintama: The Semi-Final;44087;Special;2;24 min. per ep.;Bandai Namco Pictures;Manga;Action,Comedy;Historical,Parody,Samurai; PG-13 - Teens 13 or older  ;2659;8.49;Shounen;2021;24;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;Chihayafuru 3;37379;TV;24;22 min. per ep.;Madhouse;Manga;Drama,Slice of Life,Sports;Game,School; PG-13 - Teens 13 or older  ;1498;8.48;Josei;2019;22;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu;38040;Movie;1;1 hr. 30 min.;J.C.Staff;Light;Adventure,Comedy,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;255;8.48;N\A;2019;90;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;Mo Dao Zu Shi;37208;ONA;15;25 min. per ep.;B.CMAY PICTURES;Web;Action,Adventure,Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;1005;8.48;N\A;2018;25;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;Mob Psycho 100;32182;TV;12;24 min. per ep.;Bones;Web;Action,Comedy,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;35;8.48;N\A;2016;24;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;Vivy: Fluorite Eye's Song;46095;TV;13;24 min. per ep.;Wit Studio;Original;Action,Sci-Fi,Suspense;N\A; R - 17+ (violence & profanity)  ;503;8.48;N\A;2021;24;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;Zoku Owarimonogatari;36999;Movie;6;28 min. per ep.;Shaft;Light;Comedy,Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;985;8.47;N\A;2018;28;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;Nichijou;10165;TV;26;23 min. per ep.;Kyoto Animation;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;169;8.46;Shounen;2011;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;Owarimonogatari;31181;TV;12;26 min. per ep.;Shaft;Light;Comedy,Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;411;8.46;N\A;2015;26;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;Saenai Heroine no Sodatekata Fine;36885;Movie;1;1 hr. 54 min.;CloverWorks;Light;Comedy,Romance,Ecchi;Harem,School; PG-13 - Teens 13 or older  ;1288;8.46;N\A;2019;114;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;"Steins;Gate Movie: Fuka Ryouiki no Déjà vu";11577;Movie;1;1 hr. 30 min.;White Fox;Visual;Drama,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;327;8.46;N\A;2013;90;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;Haikyuu!!;20583;TV;25;24 min. per ep.;Production I.G;Manga;Comedy,Drama,Sports;N\A; PG-13 - Teens 13 or older  ;37;8.46;Shounen;2014;24;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari;11981;Movie;1;1 hr. 56 min.;Shaft;Original;Drama,Mystery,Suspense;N\A; PG-13 - Teens 13 or older  ;544;8.46;N\A;2013;116;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;Golden Kamuy 3rd Season;40059;TV;12;23 min. per ep.;Geno Studio;Manga;Action,Adventure;N\A; R - 17+ (violence & profanity)  ;1504;8.45;Seinen;2020;23;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;Mo Dao Zu Shi: Xian Yun Pian;38450;ONA;8;24 min. per ep.;B.CMAY PICTURES;Web;Action,Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;1949;8.45;N\A;2019;24;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;Mushishi Zoku Shou: Odoro no Michi;24687;Special;1;47 min.;Artland;Manga;Adventure,Fantasy,Mystery,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;1825;8.45;Seinen;2014;47;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;Yuu☆Yuu☆Hakusho;392;TV;112;24 min. per ep.;Studio Pierrot;Manga;Action,Comedy,Supernatural;Demons,Martial Arts; PG-13 - Teens 13 or older  ;278;8.45;Shounen;1992;24;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;Saiki Kusuo no Ψ-nan 2;34612;TV;24;24 min. per ep.;J.C.Staff,Egg Firm;Manga;Comedy,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;337;8.44;Shounen;2018;24;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;Gintama: Yorinuki Gintama-san on Theater 2D;21899;Movie;2;1 hr. 36 min. per ep.;Sunrise;Manga;Action,Comedy,Sci-Fi;Historical,Parody,Samurai; PG-13 - Teens 13 or older  ;2980;8.44;Shounen;2012;96;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season;26055;TV;24;23 min. per ep.;David Production;Manga;Action,Adventure,Drama,Supernatural;N\A; R - 17+ (violence & profanity)  ;135;8.44;Shounen;2015;23;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;Karakai Jouzu no Takagi-san 3;49721;TV;12;24 min. per ep.;Shin-Ei Animation;Manga;Comedy,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1670;8.44;Shounen;2022;24;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;Grand Blue;37105;TV;12;24 min. per ep.;Zero-G;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;259;8.43;Seinen;2018;24;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;Kono Oto Tomare! 2nd Season;38889;TV;13;23 min. per ep.;Platinum Vision;Manga;Drama,Romance;Music,School; PG-13 - Teens 13 or older  ;1382;8.43;Shounen;2019;23;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;Koukaku Kidoutai: Stand Alone Complex;467;TV;26;25 min. per ep.;Production I.G;Manga;Action,Sci-Fi;Mecha,Military,Police; R - 17+ (violence & profanity)  ;490;8.43;Seinen;2002;25;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;Mononoke;2246;TV;12;22 min. per ep.;Toei Animation;Original;Fantasy,Horror,Mystery,Supernatural;Demons,Historical,Psychological; R - 17+ (violence & profanity)  ;701;8.43;Seinen;2007;22;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;Saiki Kusuo no Ψ-nan;33255;TV;120;5 min. per ep.;J.C.Staff,Egg Firm;Manga;Comedy,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;139;8.43;Shounen;2016;5;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;Natsume Yuujinchou Movie: Utsusemi ni Musubu;36538;Movie;1;1 hr. 44 min.;Shuka;Manga;Drama,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;2379;8.42;Shoujo;2018;104;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;Sayonara no Asa ni Yakusoku no Hana wo Kazarou;35851;Movie;1;1 hr. 55 min.;P.A. Works;Original;Drama,Fantasy;N\A; PG-13 - Teens 13 or older  ;525;8.42;N\A;2018;115;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;86 Part 2;48569;TV;12;23 min. per ep.;A-1 Pictures;Light;Action,Drama,Sci-Fi;Mecha,Military; R - 17+ (violence & profanity)  ;782;8.42;N\A;2021;23;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;Fumetsu no Anata e;41025;TV;20;25 min. per ep.;Brain's Base;Manga;Adventure,Drama,Supernatural;N\A; R - 17+ (violence & profanity)  ;261;8.42;Shounen;2021;25;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;Major S5;5028;TV;25;24 min. per ep.;SynergySP;Manga;Comedy,Drama,Romance,Sports;N\A; PG-13 - Teens 13 or older  ;2231;8.42;Shounen;2009;24;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;Doupo Cangqiong: San Nian Zhi Yue;49701;ONA;13;24 min. per ep.;Motion Magic;Novel;Action,Fantasy;N\A; PG-13 - Teens 13 or older  ;8699;8.41;N\A;2021;24;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;Kara no Kyoukai 7: Satsujin Kousatsu (Go);5205;Movie;1;2 hr. 1 min.;ufotable;Light;Action,Mystery,Romance,Supernatural,Suspense;N\A; R - 17+ (violence & profanity)  ;997;8.41;N\A;2009;121;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;Kaze ga Tsuyoku Fuiteiru;37965;TV;23;23 min. per ep.;Production I.G;Novel;Drama,Sports;N\A; PG-13 - Teens 13 or older  ;750;8.41;N\A;2018;23;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;Kobayashi-san Chi no Maid Dragon S;39247;TV;12;23 min. per ep.;Kyoto Animation;Manga;Comedy,Fantasy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;426;8.41;N\A;2021;23;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;Non Non Biyori Nonstop;39808;TV;12;24 min. per ep.;SILVER LINK.;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1776;8.41;Seinen;2021;24;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;Shingeki no Kyojin: Kuinaki Sentaku;25781;OVA;2;27 min. per ep.;Wit Studio;Visual;Action,Fantasy;N\A; R - 17+ (violence & profanity)  ;406;8.41;Shoujo;2014;27;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;Tensei shitara Slime Datta Ken 2nd Season;39551;TV;12;23 min. per ep.;8bit;Light;Action,Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;222;8.41;N\A;2021;23;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou;39741;Movie;1;1 hr. 31 min.;Kyoto Animation;Light;Drama,Fantasy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;612;8.41;N\A;2019;91;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;Natsume Yuujinchou Roku Specials;36275;Special;2;23 min. per ep.;Shuka;Manga;Drama,Slice of Life,Supernatural;N\A; PG-13 - Teens 13 or older  ;2951;8.4;Shoujo;2017;23;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;3-gatsu no Lion;31646;TV;22;25 min. per ep.;Shaft;Manga;Drama,Slice of Life;N\A; PG-13 - Teens 13 or older  ;276;8.4;Seinen;2016;25;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;Chihayafuru 2;14397;TV;25;22 min. per ep.;Madhouse;Manga;Drama,Slice of Life,Sports;Game,School; PG-13 - Teens 13 or older  ;899;8.4;Josei;2013;22;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;Cross Game;5941;TV;50;23 min. per ep.;SynergySP;Manga;Comedy,Drama,Romance,Sports;N\A; PG-13 - Teens 13 or older  ;1521;8.4;Shounen;2009;23;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;Houseki no Kuni (TV);35557;TV;12;24 min. per ep.;Orange;Manga;Action,Drama,Fantasy,Mystery;N\A; PG-13 - Teens 13 or older  ;469;8.4;Seinen;2017;24;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;Hunter x Hunter;136;TV;62;23 min. per ep.;Nippon Animation;Manga;Action,Adventure,Fantasy;N\A; PG-13 - Teens 13 or older  ;339;8.4;Shounen;1999;23;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen;37999;TV;12;25 min. per ep.;A-1 Pictures;Manga;Comedy,Romance;Psychological,School; PG-13 - Teens 13 or older  ;66;8.4;Seinen;2019;25;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;Baccano!;2251;TV;13;24 min. per ep.;Brain's Base;Light;Action,Comedy,Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;155;8.39;N\A;2007;24;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;Barakamon;22789;TV;12;22 min. per ep.;Kinema Citrus;Web;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;272;8.39;N\A;2014;22;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;Tian Guan Ci Fu;40730;ONA;11;25 min. per ep.;Haoliners Animation League;Web;Action,Adventure,Drama,Supernatural;N\A; PG-13 - Teens 13 or older  ;1958;8.39;N\A;2020;25;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan;39547;TV;12;24 min. per ep.;feel.;Light;Comedy,Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;288;8.39;N\A;2020;24;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season;39587;TV;13;27 min. per ep.;White Fox;Light;Drama,Fantasy,Suspense;N\A; R - 17+ (violence & profanity)  ;131;8.38;N\A;2020;27;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
