Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
40950;Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago;29233;Movie;50 min.;['Shin-Ei Animation'];Unknown;['Adventure', 'Comedy', 'Sci-Fi'];['Martial Arts', 'Super Power']; G - All Ages  ;13115;6.0
31285;Donguri to Yamaneko;8451;OVA;24 min.;['Madhouse'];Unknown;N\A;N\A; G - All Ages  ;12237;5.85
33956;Guraburu!;41574;TV;3 min. per ep.;['W-Toon Studio', 'DMM.futureworks'];4-koma;['Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;5101;5.71
27201;Biohazard 4: Incubate;8278;OVA;1 hr. 22 min.;['add some'];Game;['Action', 'Horror', 'Mystery', 'Supernatural', 'Suspense'];['Demons', 'Military', 'Police']; R - 17+ (violence & profanity)  ;6135;6.14
27864;Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu;28371;Special;46 min.;['Toei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;12033;5.98
38721;Choujin Locke: Shinsekai Sentai;4534;OVA;50 min. per ep.;['Nippon Animation'];Manga;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11007;5.93
38780;My Home;33537;ONA;5 min.;['add some'];Original;N\A;N\A; G - All Ages  ;14476;5.75
36323;Oz no Mahoutsukai;7876;Movie;1 hr. 12 min.;['Topcraft'];Book;['Adventure', 'Fantasy'];N\A; G - All Ages  ;11824;5.77
40935;Mr. Pen Pen II;17605;Special;46 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;13803;6.01
15386;Mori no Densetsu: Dai Ni Gakushou;32041;Movie;11 min.;['Tezuka Productions'];Original;N\A;N\A; G - All Ages  ;12477;6.06
26861;Iya na Kao sare nagara Opantsu Misete Moraitai;37021;ONA;4 min. per ep.;['UWAN Pictures'];Other;N\A;N\A; PG-13 - Teens 13 or older  ;1988;5.74
11488;Kenketsu;39564;ONA;2 min.;['add some'];Original;N\A;N\A; G - All Ages  ;15289;5.85
29744;Honoo no Mirage: Muyou no Michi;40104;Special;24 min.;['Madhouse'];Light;['Action', 'Boys Love', 'Drama', 'Romance', 'Supernatural'];['Historical', 'School']; PG-13 - Teens 13 or older  ;10971;6.13
36374;Schoolgirl Strikers: Animation Channel;34289;TV;24 min. per ep.;['J.C.Staff'];Game;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;4212;5.71
39838;Gdleen;7139;OVA;45 min.;['add some'];Unknown;['Fantasy', 'Sci-Fi'];N\A; R+ - Mild Nudity  ;11120;5.67
25633;Chocomatsu-san: Valentine's Day-hen;46735;ONA;5 min. per ep.;['Studio Pierrot'];Other;N\A;N\A; PG-13 - Teens 13 or older  ;10916;6.06
41457;Love♥Love?;275;TV;15 min. per ep.;['Imagin', 'Studio Live'];Original;['Comedy', 'Romance', 'Ecchi'];N\A; R+ - Mild Nudity  ;4039;5.87
8464;Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban;37278;ONA;3 min.;['add some'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;4906;5.86
2282;Avenger;56;TV;24 min. per ep.;['Bee Train'];Original;['Adventure', 'Fantasy', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;4451;5.88
7672;Africa no Salaryman;35113;ONA;2 min. per ep.;['add some'];Web;N\A;N\A; PG-13 - Teens 13 or older  ;9864;5.9
10895;Sugar*Soldier;21773;Special;1 min. per ep.;['add some'];Manga;N\A;N\A; G - All Ages  ;5278;5.79
36291;Gundam: G no Reconguista;23259;TV;24 min. per ep.;['Sunrise'];Original;['Action', 'Sci-Fi'];['Mecha', 'Space']; PG-13 - Teens 13 or older  ;3538;5.76
3159;Colorful Ninja Iromaki;30923;Movie;24 min.;['Signal.MD'];Original;N\A;N\A; PG - Children  ;10780;5.94
7837;Hana wa Saku;17897;Special;4 min.;['MAPPA'];Original;N\A;N\A; G - All Ages  ;9892;6.22
1459;iDOLM@STER Xenoglossia Specials;3406;Special;5 min. per ep.;['Sunrise'];Unknown;['Comedy', 'Sci-Fi'];N\A; R+ - Mild Nudity  ;8180;5.95
18878;Kenja no Deshi wo Nanoru Kenja;42072;TV;23 min. per ep.;['Studio A-CAT'];Light;['Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;2246;5.66
18285;Bakugan Battle Brawlers: Mechtanium Surge;10330;TV;24 min. per ep.;['TMS Entertainment'];Original;['Action', 'Adventure', 'Fantasy'];N\A; G - All Ages  ;2878;6.2
32408;Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon;5314;Movie;32 min.;['add some'];Card;['Adventure', 'Comedy', 'Fantasy'];N\A; PG - Children  ;12345;6.01
14078;"Persona 3 the Movie Meets ""Walkman""";32735;ONA;15 sec.;['A-1 Pictures'];Game;N\A;N\A; G - All Ages  ;6851;6.21
7459;Yamato 2520;6718;OVA;57 min. per ep.;['Studio Take Off'];Original;['Action', 'Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10011;5.75
36707;Digimon Adventure 3D: Digimon Grand Prix!;8490;Movie;7 min.;['Toei Animation'];Original;['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sports'];N\A; PG - Children  ;6021;5.74
30892;Macross Δ Movie: Gekijou no Walküre Specials;38676;Special;5 min. per ep.;['Satelight'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11799;5.85
2001;Oh! Super Milk-chan;1769;TV;21 min. per ep.;['Studio Pierrot'];Original;['Action', 'Comedy', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;7200;5.99
38018;Zegapain ADP;33048;Movie;1 hr. 57 min.;['add some'];Original;['Action', 'Romance', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8588;5.84
19210;Hello Kitty no Shirayuki-hime;17951;OVA;25 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12759;5.93
36909;Gon 2nd Season;30410;TV;12 min. per ep.;['Daewon Media'];Manga;['Action', 'Adventure'];N\A; G - All Ages  ;13063;5.89
7678;Puchitto Gargantia: Marumaru no Gargantia;23099;Special;4 min.;['Production I.G'];Unknown;['Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8584;6.02
22508;Ginga Tetsudou 999: Niji no Michishirube;27651;Movie;17 min.;['Toei Animation'];Unknown;['Drama', 'Sci-Fi'];N\A; G - All Ages  ;12343;6.21
5502;Aki-Sora;6987;OVA;21 min.;['Hoods Entertainment'];Manga;['Romance', 'Ecchi'];N\A; R+ - Mild Nudity  ;1575;5.9
9975;Chu Feng: B.E.E;29876;ONA;16 min. per ep.;['Haoliners Animation League'];Manga;['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi'];['Mecha', 'School']; R - 17+ (violence & profanity)  ;4483;5.88
3122;Battle Girl High School;33184;TV;23 min. per ep.;['SILVER LINK.'];Game;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;3888;5.81
19375;Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA;27997;OVA;25 min. per ep.;['J.C.Staff'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;10621;5.94
27789;Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2;35018;Movie;Unknown;['Studio Pierrot'];Manga;N\A;N\A; R - 17+ (violence & profanity)  ;10602;5.96
32097;Riki-Oh: Toukatsu Jigoku;3509;OVA;48 min.;['Magic Bus'];Unknown;N\A;['Martial Arts', 'Super Power']; R - 17+ (violence & profanity)  ;8270;5.99
34303;Gakkyuu Ou Yamazaki;5375;TV;24 min. per ep.;['Magic Bus'];Manga;N\A;N\A; G - All Ages  ;11207;6.15
17905;Green Green;133;TV;24 min. per ep.;['Studio Matrix'];Visual;['Comedy', 'Romance', 'Slice of Life', 'Ecchi'];N\A; R+ - Mild Nudity  ;1537;6.17
13601;Tetsuko no Tabi;2552;TV;24 min. per ep.;['Group TAC'];Manga;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;9193;6.22
11353;Bronze: Kouji Nanjo Cathexis;3007;OVA;32 min.;['Madhouse'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;7073;6.18
18225;Mahou Shoujo Lyrical Nanoha A's Picture Drama;37933;Special;7 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11050;5.84
20233;"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""";37148;ONA;23 min.;['A.C.G.T.'];Visual;N\A;N\A; R - 17+ (violence & profanity)  ;7625;5.72
7396;18if;35248;TV;23 min. per ep.;['Gonzo'];Game;['Mystery', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;2523;6.15
30905;Phantom of the Kill: Zero kara no Hangyaku;31927;Movie;21 min.;['Production I.G'];Game;['Action', 'Adventure', 'Fantasy'];N\A; R - 17+ (violence & profanity)  ;5459;6.16
7009;Bernard-jou Iwaku.;33462;TV;3 min. per ep.;['Creators in Pack'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;4032;5.97
32489;Shounen Hollywood: Holly Stage for 49;23151;TV;24 min. per ep.;['Zexcs'];Novel;N\A;N\A; PG-13 - Teens 13 or older  ;4633;6.08
7671;Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space;10581;Special;3 min.;['Sunrise'];Radio;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Military', 'Space']; PG-13 - Teens 13 or older  ;6617;5.98
26824;Meiji x Kokosake & anohana Receipt Oubo Campaign;31165;Special;30 sec. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;5670;5.69
27290;Queen's Blade: Unlimited;34941;OVA;Unknown;['add some'];Other;['Action', 'Adventure', 'Fantasy', 'Ecchi'];N\A; R+ - Mild Nudity  ;5432;6.15
18155;Shadowverse (TV);40506;TV;24 min. per ep.;['Zexcs'];Card;N\A;N\A; PG-13 - Teens 13 or older  ;5021;5.68
41985;Xue Haizi;31348;Movie;20 min.;['add some'];Original;N\A;N\A; G - All Ages  ;14622;5.71
17935;Detective Conan: City Exploration! Get the Animal Mark!;33152;OVA;15 min.;['add some'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9988;6.1
9668;Choujuu Densetsu Gestalt;1283;OVA;29 min. per ep.;['add some'];Manga;['Adventure', 'Comedy', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;7949;6.06
25686;Hoshi ni Negai wo: Cold Body + Warm Heart;7230;ONA;22 min.;['add some'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;9696;6.08
16416;Evangelion Shito, Hakata Shuurai;41030;Movie;7 min.;['Khara'];Original;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10165;6.06
9045;TO-Y;2103;OVA;53 min.;['Gallop'];Manga;N\A;N\A; R+ - Mild Nudity  ;8590;6.16
36874;Gokujo.: Gokurakuin Joshikou Ryou Monogatari;11769;TV;6 min. per ep.;['LMD'];Manga;['Comedy', 'Girls Love', 'Ecchi'];N\A; PG-13 - Teens 13 or older  ;3431;6.17
1239;Masou Gakuen HxH;31845;TV;24 min. per ep.;['Production IMS'];Light;['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi'];['Harem', 'School']; R+ - Mild Nudity  ;758;6.14
10193;Helen Keller Monogatari: Ai to Hikari no Tenshi;6728;Movie;1 hr. 12 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12115;6.19
10577;Tabi Machi Late Show;32309;TV;7 min. per ep.;['CoMix Wave Films'];Original;['Drama', 'Slice of Life'];N\A; PG - Children  ;5769;6.21
18140;Gebäude Bäude;43350;TV;3 min. per ep.;['Jinnis Animation Studios'];Original;['Comedy', 'Sci-Fi'];N\A; G - All Ages  ;11600;6.15
39220;Enen no Shouboutai Mini Anime;45999;ONA;1 min. per ep.;['add some'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;5867;5.89
38079;Kaitei Shounen Marine;8899;TV;25 min. per ep.;['add some'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A; PG - Children  ;12502;6.23
41829;Katarina Nounai Kaigi X;49501;ONA;55 sec. per ep.;['add some'];Light;N\A;N\A; PG-13 - Teens 13 or older  ;7908;5.75
41290;Choujuu Kishin Dancougar: Hakunetsu no Shuushou;5629;OVA;30 min. per ep.;['add some'];Unknown;N\A;['Mecha', 'Space']; PG-13 - Teens 13 or older  ;11191;5.92
35013;Cure Miracle to Mofurun no Mahou Lesson;33669;Movie;6 min.;['add some'];Original;['Action', 'Fantasy', 'Slice of Life'];N\A; G - All Ages  ;11216;5.78
10453;Baku Tech! Bakugan;13143;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A; PG - Children  ;7792;5.91
12995;Ginga e Kickoff!!: Natsuyasumi Special;15993;Special;28 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;10636;6.08
36285;Lime-iro Senkitan: Nankoku Yume Roman;2307;OVA;28 min. per ep.;['Studio Hibari'];Visual;['Action', 'Comedy', 'Ecchi'];N\A; R - 17+ (violence & profanity)  ;8541;6.13
28386;Yami Shibai 8;44208;TV;4 min. per ep.;['ILCA', 'DRAWIZ'];Original;['Avant Garde', 'Horror', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;5182;5.71
16807;Taisei Kensetsu: Vietnam Noi Bai Kuukou;25883;Special;30 sec.;['add some'];Unknown;N\A;N\A; G - All Ages  ;7411;6.14
40602;Bikkuriman;3909;TV;24 min. per ep.;['Toei Animation'];Other;['Comedy', 'Fantasy'];N\A; G - All Ages  ;12485;6.08
8723;Tales of HR;38110;ONA;4 min. per ep.;['Signal.MD'];Game;N\A;['Parody', 'School']; G - All Ages  ;11122;6.07
25873;Soba e;39490;ONA;2 min.;['Orange'];Original;N\A;N\A; G - All Ages  ;10366;6.09
23554;Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka;39529;Movie;1 hr. 39 min.;['OLM'];Game;['Comedy', 'Supernatural'];['Demons', 'School']; PG - Children  ;11814;5.95
31694;Oishi-sa Hajikeru! One Piece;34165;Special;15 sec.;['add some'];Original;N\A;N\A; G - All Ages  ;7539;6.18
16077;Minna Atsumare! Falcom Gakuen;21427;TV;2 min. per ep.;['add some'];4-koma;N\A;['Parody', 'School']; PG-13 - Teens 13 or older  ;7088;5.91
1214;Angelique: Twin Collection;2537;OVA;30 min. per ep.;['Yumeta Company'];Unknown;['Fantasy', 'Sci-Fi'];N\A; PG - Children  ;10450;6.03
32802;I''s;1084;OVA;29 min. per ep.;['Studio Pierrot'];Manga;['Drama', 'Romance'];N\A; PG-13 - Teens 13 or older  ;5566;5.95
30981;Daikyouryuu Jidai;4907;Movie;1 hr. 8 min.;['Toei Animation'];Unknown;N\A;N\A; PG - Children  ;12563;5.81
9472;Koisuru Asteroid: KiraKira Zoukan-gou;40989;ONA;44 sec. per ep.;['add some'];4-koma;N\A;N\A; PG-13 - Teens 13 or older  ;9156;5.96
9117;Shima Shima Tora no Shimajirou;9768;TV;23 min. per ep.;['add some'];Original;['Adventure', 'Comedy', 'Fantasy'];N\A; G - All Ages  ;12357;6.0
1238;Hashire! Osomatsu-san;36714;Special;30 sec. per ep.;['add some'];Other;N\A;N\A; PG-13 - Teens 13 or older  ;10572;6.08
26231;Kyoufu Shinbun;17615;OVA;29 min. per ep.;['Studio Pierrot'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;12517;5.66
11297;Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita;1552;Movie;1 hr. 7 min.;['add some'];Manga;['Comedy', 'Drama', 'Romance'];N\A; PG-13 - Teens 13 or older  ;11287;6.2
33200;Tattoon Master;2102;OVA;28 min. per ep.;['AIC'];Manga;['Adventure', 'Comedy', 'Slice of Life', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;8701;6.11
22136;Gregory Horror Show: The Bloody Karte;12485;Special;3 min. per ep.;['Milky Cartoon'];Original;['Comedy', 'Horror', 'Mystery', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;11217;5.76
14425;Tottoi;5535;Movie;1 hr. 22 min.;['Nippon Animation'];Novel;['Adventure', 'Drama', 'Slice of Life'];N\A; G - All Ages  ;11910;6.14
14507;An Ling Yu Shi Di Qi;36666;TV;22 min. per ep.;['add some'];Original;['Adventure', 'Sci-Fi'];N\A; G - All Ages  ;11866;5.9
25893;Kagi Hime Monogatari: Eikyuu Alice Rondo;577;TV;24 min. per ep.;['Trinet Entertainment', 'Picture Magic'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;6003;6.17
38109;Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials;28603;Special;6 min. per ep.;['J.C.Staff'];Unknown;['Comedy', 'Fantasy', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;7340;6.16
41325;Itsudatte My Santa!;588;OVA;28 min. per ep.;['TNK'];Manga;['Comedy', 'Fantasy', 'Romance', 'Ecchi'];N\A; R+ - Mild Nudity  ;4916;5.91
37018;Yami Shibai 10;50599;TV;Unknown;['ILCA'];Original;['Avant Garde', 'Horror', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;7454;6.07
41988;Yoshino no Hime;4660;ONA;8 min.;['add some'];Original;['Comedy', 'Fantasy', 'Slice of Life'];N\A; G - All Ages  ;12887;5.71
34279;Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu;30156;TV;22 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;10660;6.14
9987;Bloody Bunny;24793;TV;1 min. per ep.;['Kachidoki Studio'];Other;N\A;N\A; PG-13 - Teens 13 or older  ;12505;5.83
29279;Bannou Yasai Ninninman;10501;Movie;24 min.;['P.A. Works'];Original;['Comedy', 'Supernatural'];N\A; PG - Children  ;7119;5.97
26056;Final Fantasy: Unlimited;1157;TV;24 min. per ep.;['Gonzo'];Game;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;3157;6.19
24885;Cheer Danshi!! Specials;34548;Special;12 min. per ep.;"[""Brain's Base""]";Novel;N\A;N\A; PG-13 - Teens 13 or older  ;9073;5.87
37597;Tatakae!! Ramenman;4427;TV;23 min. per ep.;['Toei Animation'];Unknown;['Action', 'Adventure'];N\A; R - 17+ (violence & profanity)  ;10829;6.23
32380;Hana wa Saku: Touhoku ni Saku;28093;Special;5 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11226;5.96
24086;Chiisana Jumbo;7771;Movie;28 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12884;5.7
29323;Ishida to Asakura;16317;TV;2 min. per ep.;['Hotline'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;4806;5.88
6687;Toshi Densetsu Monogatari Hikiko;6809;OVA;40 min.;['add some'];Original;N\A;N\A; R - 17+ (violence & profanity)  ;7125;5.89
8923;Machikado no Märchen;11221;OVA;54 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;10300;6.11
36616;Mini Toji;38673;TV;5 min. per ep.;['Project No.9'];Original;['Action', 'Comedy', 'Fantasy'];N\A; None  ;6836;6.14
36829;Yurumates 3D OVA;14949;OVA;3 min.;['add some'];Unknown;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;9887;6.11
23484;Jingai-san no Yome;37992;TV;3 min. per ep.;['Saetta'];4-koma;['Comedy', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;3020;5.72
9758;Hashire!;7466;ONA;32 sec.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11346;5.81
11574;Saikin, Imouto no Yousu ga Chotto Okashiinda ga.;17777;TV;23 min. per ep.;['Project No.9'];Manga;['Comedy', 'Romance', 'Supernatural', 'Ecchi'];N\A; R+ - Mild Nudity  ;1200;6.22
12718;Kakutou Ryouri Densetsu Bistro Recipe;2287;TV;25 min. per ep.;['Group TAC'];Manga;['Adventure', 'Comedy', 'Fantasy', 'Gourmet'];N\A; G - All Ages  ;7489;6.04
25952;Harukanaru Toki no Naka de: Ajisai Yumegatari;647;OVA;30 min. per ep.;['Zexcs'];Visual;['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural'];['Demons', 'Historical']; PG-13 - Teens 13 or older  ;8289;6.2
37869;Blood-C: None-None Gekijou;14077;ONA;2 min. per ep.;['Studio PuYUKAI'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;5397;6.11
30223;Gang-aji Ttong;4147;Movie;34 min.;['add some'];Picture;N\A;N\A; G - All Ages  ;8520;5.69
9937;Bakumatsu Rock;23037;TV;23 min. per ep.;['Studio Deen'];Game;['Action', 'Comedy'];['Historical', 'Music']; PG-13 - Teens 13 or older  ;3517;6.04
18813;Rebirth;40129;TV;3 min. per ep.;['LIDENFILMS Osaka Studio'];Card;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;7967;5.73
40967;Chiisana Teien;29135;Movie;12 min.;['add some'];Unknown;['Adventure', 'Fantasy'];N\A; G - All Ages  ;13622;6.0
25239;G-9;5785;OVA;17 min.;['Toei Animation'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9010;5.82
16152;Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari;31790;TV;24 min. per ep.;['Production IMS', 'Orange'];Original;['Comedy', 'Sci-Fi'];['Mecha', 'Police']; PG-13 - Teens 13 or older  ;2422;5.86
15577;Osamu to Musashi;19731;Movie;18 min.;['add some'];Unknown;['Adventure', 'Fantasy'];N\A; PG - Children  ;13894;6.08
23413;Ai no Wakakusa Yama Monogatari;6075;TV;4 min. per ep.;['Gainax'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;11152;5.91
12906;Taifuu no Noruda;30585;Movie;26 min.;['Studio Colorido'];Original;['Drama', 'Sci-Fi', 'Supernatural'];N\A; G - All Ages  ;3126;6.21
7336;Shounen Ashibe: Go! Go! Goma-chan 4;39457;TV;9 min. per ep.;['Studio Palette'];4-koma;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;12853;5.88
29348;Sita Wihayeo;41854;ONA;4 min.;['add some'];Web;['Drama', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;12724;6.17
23851;Henkei Shoujo;35286;ONA;1 min. per ep.;['DLE'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;3787;5.72
5179;Tenkuu no Escaflowne Recaps;39329;Special;44 min. per ep.;['Sunrise'];Original;['Adventure', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;10784;6.21
25047;Melty Lancer;1155;OVA;28 min. per ep.;['Gonzo'];Game;['Adventure', 'Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;9631;5.86
41548;Hashi no Mukou;24127;ONA;10 min.;['Iyasakadou Film'];Unknown;['Horror', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;10058;5.84
33813;Time Bokan 2000: Kaitou Kiramekiman;5475;TV;25 min. per ep.;['Tatsunoko Production'];Unknown;['Action', 'Adventure', 'Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11875;5.96
12303;Bakumatsu;37584;TV;24 min. per ep.;['Studio Deen'];Game;N\A;['Historical', 'Samurai']; PG-13 - Teens 13 or older  ;3952;5.71
29226;H'or Cafe;39182;Special;1 min.;['add some'];Other;N\A;N\A; G - All Ages  ;15678;5.74
682;Teinenpi Shoujo Heidi;8176;ONA;3 min. per ep.;['Studio Crocodile'];Book;N\A;N\A; G - All Ages  ;12705;5.74
20067;Neko Neko Fantasia;8496;OVA;25 min.;['animate Film'];Manga;N\A;N\A; G - All Ages  ;11585;5.79
22759;Ulysses 31 Pilot;10701;Special;24 min.;['TMS Entertainment'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A; G - All Ages  ;12766;5.8
7513;Sukima no Kuni no Polta;4553;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;13968;5.84
5243;Hacka Doll;25943;Special;1 min. per ep.;['Trigger'];Other;N\A;N\A; PG-13 - Teens 13 or older  ;5868;5.69
17425;Eternity: Shinya no Nurekoi Channel ♡;42414;TV;11 min. per ep.;['Seven'];Manga;['Romance', 'Ecchi'];N\A; R+ - Mild Nudity  ;6398;5.75
28218;Duel Masters Victory V3;21999;TV;24 min. per ep.;['add some'];Original;['Action', 'Adventure', 'Comedy', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;11358;5.89
27631;Barbapapa Sekai wo Mawaru;2824;TV;5 min. per ep.;['Studio Pierrot'];Picture;['Adventure', 'Comedy'];N\A; G - All Ages  ;11183;5.96
37818;The Four Seasons;13563;ONA;8 min. per ep.;['P.A. Works'];Original;N\A;N\A; G - All Ages  ;9501;6.2
39289;Crystal Blaze;3840;TV;24 min. per ep.;['Studio Fantasia'];Original;['Action', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;4511;6.14
6087;Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu;40714;TV;24 min. per ep.;['OLM'];Game;['Comedy', 'Supernatural'];['Demons', 'School']; PG - Children  ;10858;6.23
24361;Osananajimi ga Zettai ni Makenai Love Comedy;43007;TV;23 min. per ep.;['Doga Kobo'];Light;['Comedy', 'Romance'];['Harem', 'School']; PG-13 - Teens 13 or older  ;938;6.09
4862;Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi;24883;Special;45 min.;['Shin-Ei Animation'];Unknown;N\A;N\A; PG - Children  ;14341;5.93
17658;Chocolate Underground;3962;ONA;5 min. per ep.;['Production I.G', 'Trans Arts'];Novel;['Adventure', 'Comedy'];N\A; PG - Children  ;5046;6.12
11036;Licca-chan Fushigi na Fushigi na Yunia Monogatari;9792;OVA;27 min. per ep.;['add some'];Other;N\A;N\A; PG - Children  ;11473;6.18
13837;UFO Senshi Dai Apolon;3361;TV;24 min. per ep.;['Eiken', 'Studio Live'];Original;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11604;5.9
29307;Kakushin;36753;ONA;3 min.;['add some'];Original;N\A;N\A; PG - Children  ;10496;5.92
26818;Bobunemimimmi Specials;38291;Special;1 min. per ep.;['add some'];4-koma;['Avant Garde', 'Comedy'];N\A; PG-13 - Teens 13 or older  ;9081;5.73
4507;Vlad Love;39990;ONA;24 min. per ep.;['Production I.G', 'Drive'];Original;['Comedy', 'Supernatural'];['School', 'Vampire']; None  ;3452;5.92
11273;Sekai Douwa Anime Zenshuu;7216;OVA;11 min. per ep.;['add some'];Unknown;['Adventure', 'Fantasy'];N\A; G - All Ages  ;13483;5.89
32732;Osomatsu-san VR;38056;Movie;6 min.;['add some'];Manga;['Comedy', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;10611;5.92
8105;Shake-chan;38957;ONA;5 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;10947;5.99
